id,text,label
13599,روشنایی این صفحه نمایش بسیار بالاست،  رنگ‌های تولید شده کاملا زنده و طبیعی بوده و زوایای دید نیز عالیست.,1
13600,• نرم افزارهمان‌طور که در ابتدا گفتیم،  گوگل هر سال با معرفی نسخه جدیدی از سیستم عامل اندروید،  یک محصول سخت افزاری نیز معرفی می‌کند که به طور پیش فرض از آن نسخه استفاده می‌کند.,0
13601,این بار گوگل با معرفی نسخه 4.2 این سیستم عامل،  دو محصول سخت افزاری معرفی کرد.,0
13602,یکی گوشی LG Nexus 4 و دیگری تبلت 10 اینچی Nexus 10 بود که با همکاری کمپانی سامسونگ ساخته شده است.,0
13603,اندروید 4.2 یک آپدیت جزئی نسبت به اندروید 4.1 محسوب می‌شود و تنها تعداد کمی قابلیت و امکان جدید به آن اضافه شده است.,1
13604,اولین تغییر ایجاد شده را می‌توان اضافه کردن بخش تنظیمات به منوی Notifications دانست.,1
13605,برای ورود به این بخش تنظیمات تنها کافیست که نوار Notifications را با دو انگشت به سمت پایین بکشانید.,0
13606,قابلیت دوم،  Gesture Typing نام دارد که به کیبورد سیستم عامل اضافه شده است.,1
13607,Gesture Typing همانند تایپ کردن با کیبورد معروف Swype می‌باشد و بدین صورت است که برای نوشتن لغات مورد نظر،  به جای انتخاب کردن حروف به صورت جداگانه،  کافیست که انگشت خود را بر روی حروف مربوطه حرکت دهید.,0
13608,اما بزرگ‌ترین تغییرات ایجاد شده در نسخه 4.2 اندروید را می‌توان مربوط به برنامه دوربین دانست.,0
13609,رابط کاربری دوربین کاملا تغییر کرده است و با حرکت دادن انگشت دست بر روی صفحه نمایش،  می‌توان تنظیمات مربوط به دوربین را تغییر داد.,0
13610,به علاوه امکان عکس‌برداری HDR به طور پیش فرض به برنامه دوربین اضافه شده است.,1
13611,اما جالب‌ترین قابلیتی که به برنامه دوربین اندروید 4.2 اضافه شده است،  امکان عکس‌برداری 360 درجه ای یا Photo Sphere است که به کاربر این امکان را می‌دهد که بتوانند عکس‌های سه بعدی بسیار زیبا و با کیفیتی تهیه کنند.,1
13612,برنامه Gmail نیز کمی تغییر کرده و امکاناتی مانند زوم دو انگشتی و حرکت Swype برای حذف کردن ایمیل‌ها به آن اضافه شده است.,1
13613,Google Now و جستجوی صوتی Google نیز بهبودهای فراوانی یافته‌اند.,1
13614,به جز این موارد،  تغییر محسوس دیگری بین اندروید 4.1 و 4.2 وجود ندارد.,0
13615,نکته مهمی که در مورد بخش نرم افزاری این گوشی باید بگوییم این است که از آنجایی که Nexus 4 به سفارش کمپانی گوگل ساخته شده است،  همانند اعضای پیشین خانواده نکسوس،  اولین گوشی خواهد بود که آپدیت نسخه های بعدی سیستم عامل اندروید را دریافت خواهد کرد و این یک مزیت بسیار بزرگ برای این گوشی محسوب می‌شود.,1
13616,• سخت افزار داخلی،  دوربین و باتری سخت افزار Nexus 4 کاملا شبیه به ابر گوشی LG یعنی Optimus G است.,0
13617,این گوشی از چیپ Qualcomm Snapdragon S4 Pro استفاده می‌کند.,0
13618,این چیپ،  پردازنده چهارهسته ای Krait با فرکانس 1.5 گیگاهرتز و پردازشگر گرافیکی Adreno 320 را پشتیبانی می‌کند.,0
13619,گوگل ادعا کرده است که Nexus 4 سریع‌ترین گوشی هوشمند ساخته شده تا به این تاریخ است و این ادعا تا حدی واقعیت دارد.,1
13620,چنین ترکیب سخت افزاری به کاربران Nexus 4 امکان می‌دهد که هیچ‌گونه کاهش سرعت و یا به اصطلاح Lagی را در محیط رابط کاربری مشاهده نکرده و بتوانند به راحتی حتی سنگین‌ترین بازی‌های سه بعدی را اجرا نمایند.,1
13621,به علاوه این گوشی دارای 2 گیگابایت حافظه RAM است که به لطف آن می‌توانید به راحتی چندین برنامه را به طور همزمان اجرا کنید.,1
13622,Nexus 4 در دو مدل 8 و 16 گیگابایتی عرضه شده است و متاسفانه دارای درگاه کارت حافظه نمی‌باشد.,-1
13623,یکی از ایرادات اصلی وارد شده به مدل قبلی نکسوس یعنی Galaxy Nexus،  کیفیت پایین دوربین 5 مگاپیکسلی آن بود.,-1
13624,خوشبختانه این مشکل به طور کامل در مدل جدید حل شده است.,1
13625,دوربین اصلی Nexus 4 دارای یک سنسور 8 مگاپیکسلی است که عکس‌های فوق‌العاده با کیفیت‌تری نسبت به Galaxy Nexus ثبت می‌نماید.,1
13626,حتی عکس‌های گرفته شده در شرایط نوری ضعیف نیز از کیفیت رضایت بخشی برخوردارند.,1
13627,شاید نتوان گفت که دوربین 8 مگاپیکسلی Nexus 4 به خوبی دوربین‌های 8 مگاپیکسلی گوشی‌های رده بالای دیگر مانند Apple iPhone 5 یا HTC One X است،  ولی نسبت به Galaxy Nexus یک جهش بزرگ محسوب می‌شود.,1
13628,Nexus 4 از یک باتری قدرتمند 2100 میلی آمپر-ساعت استفاده می‌کند.,1
13629,متاسفانه قاب پشتی این گوشی توسط کاربر قابل باز کردن نیست و این بدین معنیست که باتری Nexus 4 قابل تعویض نمی‌باشد.,-1
13630,این باتری بسیار قدرتمندتر از باتری استفاده شده در Galaxy Nexus است و در مصارف عادی و روزانه (تماس،  پیام کوتاه،  مرورگری اینترنت و گوش کردن به موسیقی) می‌تواند به راحتی یک روز کامل شارژدهی کند.,1
13631,نکته جالب در مورد Nexus 4 این است که این گوشی دارای کیت داخلی شارژ بی‌سیم نیز می‌باشد و می‌توان آن را توسط دستگاه های شارژر بی‌سیم نیز شارژ کرد.,1
13632,گوگل نیز در لیست لوازم جانبی این گوشی یک وسیله به نام Google Wireless Charging Orb قرار داده است که ظاهری شبیه به یک نیم کره دارد و می‌توان با قرار دادن Nexus 4 بر روی آن و از طریق ارتباط بی سیم،  باتری گوشی را شارژ کرد.,0
13633,• جمع بندیNexus 4 یکی از بهترین گوشی‌های هوشمند ساخته شده تا به امروز بوده و نسبت به مدل قبلی خانواده گوشی‌های نکسوس یعنی Galaxy Nexus،  بهبودهای فراوانی داشته است.,1
13634,پردازنده چهار هسته ای بسیار قدرتمند،  صفحه نمایش فوق‌العاده و بهره گیری از آخرین نسخه سیستم عامل اندروید،  تنها بخشی از مزایای این گوشی محسوب می‌شوند.,1
13635,اگر یک کاربر حرفه ای هستید و تمایل دارید که همواره از به روزترین و جدیدترین نسخه سیستم عامل اندروید استفاده کنید،  Google Nexus 4 بهترین انتخاب برای شما خواهد بود.,1
13636,من دوربينو تازه خريدم خيلي خيلي ازش راضيم,1
13637,اين دوربين رو از ديجي کالا گرفتم.,0
13638,از دوربينم راضيم و در خريدش شک نکنيد.,1
13639,واقعاً دوربين بسيار بسيار خوبيه .,1
13640,من قبلاً چند مدل کانن داشتم ولي نيکون يه چيز ديگه است .,1
13641,تو رنج خودش واقعاً حرفه ايه,1
13642,دوربين نيست.,0
13643,تلسکوپه!,1
13644,من اين دوربينو خريدم ازش راضيم ولي دفترچه راهنما نداره,1
13645,قطعا نيکون در توليد دوربين هاي حرفه اي جز بهترين دوربين هاي موجود در بازار هست اما در اين رده با وجود FZ200 پاناسونيک از لحاظ کيفيت برتر  و يا  SX50 کنون از لحاظ زوم فوق العاده زياد همراه نويز کم حرفي براي گفتن نداره..,0
13646,اين دوربين در حالت تقدم شاتر سرعت 1/4000 ثانيه هم براي عکاسي داره.,0
13647,همچنين  تنظيم 8 ثانيه هم داره.,0
13648,حالت هاي اتوماتيک و از پيش تنظيم شده بسيار زياد و متنوعي داره.,1
